Player,Pos,School,Ht,Wt,40yd,Vertical,Bench,Broad Jump,3Cone,Shuttle
Baron Browning,LB,Ohio St.,6-2,245,4.58,40.0,23,130,6.78,4.23
John Brunner,OL,North Texas,6-2,194,,32.5,11,121,6.77,4.30

Calvin Bundage,LB,Oklahoma St.,6-1,221,4.81,31.5,14,116,7.31,4.43
Lorenzo Burns,CB,Arizona,5-10,183,4.56,33.5,14,123,7.55,4.51
Eric Burrell,S,Wisconsin,5-11,197,4.73,35.5,8,124,7.21,4.26
Wesley Burris,LS,Kansas St.,5-9,203,5.30,30.0,12,102,7.51,4.74
Jake Burton,OL,Baylor,6-5,303,5.49,26.0,22,100,8.22,4.97
Camryn Bynum,CB,California,6-0,196,4.58,34.0,,129,6.99,4.10
Jalen Camp,WR,Georgia Tech,6-1,226,4.48,39.5,29,125,7.00,4.14
Donavaughn Campbell,OL,Louisiana Tech,6-4,336,5.62,22.0,,93,8.34,5.15
Kyree Campbell,DL,Florida,6-2,287,5.46,25.0,,98,7.96,5.02
Tyson Campbell,DB,Georgia,6-1,193,4.40,34.5,12,124,7.15,4.45
Joseph Carlson,K,Air Force,6-0,175,,,,,,
Jackson Carman,OT,Clemson,6-4,317,,,,,,
Tory Carter,FB,LSU,6-0,229,4.86,35.5,24,112,7.21,4.38
Michael Carter,RB,North Carolina,5-7,201,4.50,34.0,16,119,6.81,3.98
J.C. Chalk,TE,Clemson,6-2,250,5.18,28.5,15,106,7.83,4.72
Ja'Marr Chase,WR,LSU,6-0,201,4.34,41.0,,132,6.96,3.99
Ramaud Chiaokhiao-Bowman,WR,Northwestern,6-1,204,4.78,34.5,11,119,6.78,4.20
Drue Chrisman,P,Ohio St.,6-2,209,,,,,,
Brady Christensen,OL,BYU,,,,34.0,30,124,,
Andre Cisco,DB,Syracuse,,,,,17,,,
Mallory Claybourne,CB,Coastal Carolina,5-9,191,4.57,33.0,12,116,7.37,4.32
Ben Cleveland,OL,Georgia,6-6,343,5.05,28.0,30,102,,4.88
Riley Cole,LB,South Alabama,6-2,240,4.72,,26,,7.46,4.35
Nico Collins,WR,Michigan,6-4,215,4.43,37.5,14,125,6.78,4.29
Zaven Collins,LB,Tulsa,6-4,259,4.67,35.0,19,122,,4.36
Nolan Cooney,P,Syracuse,6-2,195,,,,,,
Jonathon Cooper,DE,Ohio St.,6-2,253,4.69,33.0,28,108,6.99,4.31
Samuel Cosmi,OL,Texas,6-5,314,4.87,30.0,36,117,7.35,4.39
Seth Cottengim,S,Arkansas St.,5-11,230,,28.5,,,,
Jabril Cox,LB,LSU,6-3,232,,,,,,
Damonte Coxie,WR,Memphis,6-2,198,4.77,30.5,4,122,6.92,4.45
Tyler Coyle,LB,Purdue,6-1,209,4.38,39.0,24,133,7.14,4.00
Jack Crane,K,Wake Forest,6-1,193,,,,,,
Daniel Crawford,TE,Northern Illinois,6-1,245,4.70,32.5,14,113,7.19,4.45
Shaun Crawford,S,Notre Dame,5-9,182,4.55,35.0,12,116,6.70,4.13
Harry Crider,OL,Indiana,6-2,307,5.25,27.0,31,102,7.63,4.68
Jake Curhan,OL,California,6-5,316,5.45,24.0,15,102,8.07,4.84
David Curry,LB,Georgia Tech,6-1,227,,,,,,
Drew Dalman,C,Stanford,6-3,299,5.11,33.0,33,109,7.33,4.52
DJ Daniel,DB,Georgia,5-11,195,4.62,31.0,11,119,7.02,4.12
Frank Darby,WR,Arizona St.,6-0,201,4.56,34.5,19,117,7.05,4.25
Jaelon Darden,WR,North Texas,5-7,174,4.47,35.5,,122,6.66,3.98
Corey Dauphine,RB,Tulane,5-11,198,4.71,30.0,14,117,7.40,4.53
Zach Davidson,TE,Central Missouri St.,6-6,245,4.58,37.5,17,117,6.95,4.19
Brady Davis,QB,Memphis,,,4.65,31.0,,114,7.06,4.20
Jamin Davis,LB,Kentucky,6-3,234,4.47,42.0,,132,,
Shawn Davis,DB,Florida,5-10,202,,39.5,17,128,,
Wyatt Davis,OL,Ohio St.,6-3,315,,,25,,,
Divine Deablo,DB,Virginia Tech,6-3,226,4.42,34.0,19,126,7.12,4.40
Bryson Denley,RB,Bowling Green,5-7,189,4.56,27.5,13,110,7.25,4.57

Jon Dietzen,OL,Wisconsin,6-4,312,5.32,27.0,19,106,7.64,4.85
Victor Dimukeje,DE,Duke,6-1,262,4.87,34.5,28,115,7.25,4.35
Brett DioGuardi,LS,Florida,6-3,234,5.48,24.5,,98,7.88,4.95
Gerrid Doaks,RB,Cincinnati,5-11,228,4.58,39.5,19,120,7.20,4.27
Max Duffy,P,Kentucky,6-0,196,,,,,,
DeVontres Dukes,WR,South Florida,6-3,216,4.81,33.0,16,122,7.07,4.41
Keith Duncan,K,Iowa,,176,,,,,,
Isaiah Dunn,DB,Oregon St.,5-11,189,4.39,35.5,13,127,6.93,4.21
Wes Dvorak,DB,Iowa,5-11,198,4.52,41.5,,132,6.94,4.33
Brennan Eagles,WR,Texas,6-3,225,4.55,36.5,,125,6.93,4.42
Adrian Ealy,OL,Oklahoma,6-6,321,5.42,24.5,18,104,8.82,4.87
Brandin Echols,DB,Kentucky,5-10,179,4.34,42.5,13,136,6.84,4.12
Sam Ehlinger,QB,Texas,6-1,220,4.84,36.5,,114,7.15,4.44
Liam Eichenberg,OL,Notre Dame,6-6,306,,26.5,33,105,7.53,4.58
Milo Eifler,LB,Illinois,6-2,228,4.58,37.5,14,126,7.15,4.35
D'Wayne Eskridge,WR,West. Michigan,5-8,190,4.38,35.0,,124,6.93,4.22
Dorian Etheridge,LB,Louisville,6-1,233,4.87,35.0,,121,7.25,4.47
Travis Etienne,RB,Clemson,5-10,215,4.45,33.5,18,128,,
Chris Evans,RB,Michigan,5-11,211,4.50,40.5,20,127,6.83,4.12
Dillon Faamatau,DL,Oklahoma,6-3,280,5.35,24.5,22,100,8.58,5.15
Austin Faoliu,DT,Oregon,6-3,287,,,,,,
Matt Farniok,OL,Nebraska,6-5,311,5.20,33.0,28,105,7.14,4.80
Luke Farrell,TE,Ohio St.,6-5,251,4.79,36.5,22,118,7.14,4.36
Simi Fehoko,WR,Stanford,6-3,222,4.44,34.5,16,120,6.78,4.26
Demetric Felton,RB,UCLA,5-8,189,4.55,,,,,
Parker Ferguson,OT,Air Force,6-3,306,5.19,31.0,24,105,7.75,4.90
Justin Fields,QB,Ohio St.,6-2,227,4.45,,,,,
Tony Fields,LB,West Virginia,6-0,222,4.64,34.0,17,114,7.15,4.48
Paddy Fisher,LB,Northwestern,6-3,240,4.91,31.5,20,110,7.00,4.47
Dez Fitzpatrick,WR,Louisville,6-1,208,4.43,35.0,,,7.09,4.26
Thomas Fletcher,LS,Alabama,,,,,,,,
Paris Ford,DB,Pittsburgh,6-0,197,4.85,28.5,,110,7.44,4.45
Darrick Forrest,S,Cincinnati,5-11,206,4.42,39.0,21,132,6.91,4.23
Miller Forristall,TE,Alabama,,,,,,,,
Stone Forsythe,OL,Florida,6-8,307,5.14,27.5,25,103,7.47,4.65
Feleipe Franks,QB,Arkansas,6-6,234,4.61,32.5,,117,7.16,4.22
Pat Freiermuth,TE,Penn St.,6-5,251,,,26,,,
Will Fries,OL,Penn St.,6-6,309,5.37,31.0,24,115,7.77,4.53
Jake Funk,RB,Maryland,5-10,204,4.49,38.0,22,122,6.71,4.12
Kenneth Gainwell,RB,Memphis,,201,4.42,,21,,,
Bailey Gaither,WR,San Jose St.,6-0,188,4.45,31.0,9,121,7.07,4.39
Blake Gallagher,LB,Northwestern,5-11,228,4.83,31.5,27,107,7.23,4.40
Mark Gilbert,CB,Duke,6-0,186,4.47,36.0,13,130,7.05,4.37
Tyree Gillespie,S,Missouri,,,4.38,,15,,7.06,
Chauncey Golston,DL,Iowa,6-4,269,4.79,36.0,,119,7.52,4.65
Tay Gowan,DB,Central Florida,6-0,186,4.44,35.5,13,118,6.88,4.25
Ta'Quon Graham,DL,Texas,6-3,292,4.89,32.5,32,113,7.31,4.68
Richie Grant,DB,Central Florida,5-11,197,4.49,34.5,12,129,6.78,4.27
Noah Gray,TE,Duke,6-3,240,4.55,35.0,15,115,6.83,4.37
Kendrick Green,OL,Illinois,6-1,305,4.89,35.5,25,119,7.79,4.67

Trevon Grimes,WR,Florida,6-4,220,4.49,35.0,15,118,6.98,4.28
Garrett Groshek,RB,Wisconsin,5-11,217,4.64,33.5,17,115,7.08,4.32
Robert Hainsey,OL,Notre Dame,6-4,306,5.20,27.5,32,104,7.58,4.63
Darren Hall,CB,San Diego St.,5-11,188,4.47,38.5,16,132,7.07,4.28
Damar Hamlin,DB,Pittsburgh,6-0,200,4.60,35.0,18,118,6.93,4.40
Mike Hampton,DB,South Florida,5-11,186,,,22,,,
Noah Hannon,OL,Appalachian St.,6-0,238,5.15,29.5,15,108,7.37,4.68
Adrian Hardy,WR,Louisiana Tech,6-1,205,4.61,37.5,12,124,6.96,4.50
Bryce Hargrove,OL,Pittsburgh,6-3,310,5.46,27.0,26,97,8.06,5.03
Darius Harper,OL,Cincinnati,6-6,300,5.05,30.5,16,105,7.70,4.54
Scooter Harrington,TE,Stanford,6-4,250,5.19,29.0,,105,7.20,4.53
Jacob Harris,WR,Central Florida,6-5,219,4.39,40.5,15,133,6.54,4.31
Jaylen Harris,WR,Ohio St.,5-8,170,4.77,30.5,8,109,7.37,4.50
Pressley Harvin,P,Georgia Tech,5-11,263,,,14,,,
Blake Haubeil,K,Ohio St.,6-3,233,,,,,,
Jake Hausmann,TE,Ohio St.,6-4,242,4.98,29.5,16,112,7.65,4.44
Javian Hawkins,RB,Louisville,5-8,183,4.46,36.0,,116,6.98,4.23
Daelin Hayes,DL,Notre Dame,6-3,253,4.71,32.5,26,119,7.17,4.29
Damon Hazelton,WR,Missouri,,,4.60,37.5,,,,
Jack Heflin,DL,Iowa,,304,5.30,29.0,,104,7.61,
Brett Heggie,OL,Florida,6-4,310,5.50,26.0,21,105,7.66,4.69
Justin Henderson,RB,Louisiana Tech,5-7,220,4.65,32.0,26,118,7.22,4.59
Khalil Herbert,RB,Virginia Tech,5-8,210,4.46,33.0,22,115,6.96,4.31
Grant Hermanns,OL,Purdue,6-7,300,,27.0,29,107,7.76,4.81
Malik Herring,DL,Georgia,6-3,283,,,,,,
Kylin Hill,RB,Mississippi St.,5-10,214,4.51,36.0,22,122,7.13,4.35
Trey Hill,OL,Georgia,6-3,319,5.50,,,,,
Justin Hilliard,LB,Ohio St.,6-0,229,4.81,34.5,27,114,7.20,4.34
Nate Hobbs,DB,Illinois,5-11,196,4.48,40.5,17,135,6.85,4.17
Darius Hodge,DL,Marshall,6-0,248,4.73,38.5,26,127,7.16,4.67
Jevon Holland,S,Oregon,6-0,207,4.48,35.5,19,126,,4.14
Jaycee Horn,DB,South Carolina,6-0,205,4.39,41.5,19,133,,
Phil Hoskins,DT,Kentucky,6-4,313,5.23,30.5,20,103,7.87,4.85
Chuba Hubbard,RB,Oklahoma St.,6-0,210,4.48,36.0,20,120,7.24,4.26
Wyatt Hubert,DE,Kansas St.,6-2,258,4.93,32.5,,110,7.03,4.28
James Hudson,OL,Cincinnati,6-4,313,5.27,28.5,22,98,8.05,4.79
Talanoa Hufanga,S,USC,,,4.65,,,,,
Justin Hughes,LB,Kansas St.,6-0,227,5.02,28.5,24,104,7.37,4.84
Creed Humphrey,OL,Oklahoma,6-4,302,5.11,33.0,29,112,7.50,4.49
Sadarius Hutcherson,OL,South Carolina,,321,4.95,,36,,,
Josh Imatorbhebhe,WR,Illinois,6-0,218,4.53,46.5,24,134,7.10,4.38
Alaric Jackson,OL,Iowa,6-6,321,5.20,25.0,,103,7.70,
Deon Jackson,RB,Duke,5-11,218,4.41,36.0,18,123,7.15,4.37
Drake Jackson,C,Kentucky,6-1,293,,31.0,,,,
Tarron Jackson,DE,Coastal Carolina,6-2,254,4.68,29.0,25,118,7.45,4.51
Warren Jackson,WR,Colorado St.,6-6,219,4.68,33.5,,123,7.81,4.53
Jerry Jacobs,DB,Arkansas,5-10,208,4.53,34.5,20,120,6.95,4.33
Brenden Jaimes,OL,Nebraska,6-5,298,,30.5,25,112,7.50,4.51
Shemar Jean-Charles,DB,Appalachian St.,5-10,184,4.47,35.0,19,124,7.19,4.27
Jermar Jefferson,RB,Oregon St.,5-10,206,4.57,31.0,13,115,7.38,4.38

Teven Jenkins,OL,Oklahoma St.,6-5,317,5.01,32.5,36,106,7.72,4.66
Adam Jewell,OL,Air Force,6-2,289,5.37,27.5,,107,,
Sterling Johnson,DL,Coastal Carolina,6-3,288,5.22,28.0,25,103,7.56,4.81
Jerome Johnson,DL,Indiana,6-2,296,5.12,27.5,21,113,7.70,4.66
Jamar Johnson,DB,Indiana,6-2,205,4.58,35.0,17,122,7.22,4.41
Josh Johnson,RB,La-Monroe,5-8,209,4.61,35.5,22,115,7.16,4.40
Johnathon Johnson,WR,Missouri,,,,,,,,
Mustafa Johnson,DE,Colorado,6-0,280,,29.0,27,103,7.18,4.51
Patrick Johnson,DE,Tulane,6-6,240,4.59,35.0,16,119,6.97,4.41
Zeandae Johnson,DE,California,6-3,270,4.89,27.5,22,108,,
Jamal Jones,RB,Arkansas St.,5-6,198,4.67,28.0,23,112,7.39,4.65
Ernest Jones,LB,South Carolina,6-1,230,4.65,38.5,,,,
Mac Jones,QB,Alabama,6-2,217,4.72,32.0,,116,7.04,4.39
Naquan Jones,DT,Michigan St.,6-3,313,5.42,25.0,20,100,,4.90
Patrick Jones,DL,Pittsburgh,6-4,261,4.85,31.5,22,107,,
Robert Jones,OL,Middle Tenn. St.,6-4,319,5.36,,,,,
Brevin Jordan,TE,Miami (FL),6-2,247,4.64,31.0,17,116,,
Kelvin Joseph,DB,Kentucky,5-11,197,4.34,35.0,,128,7.21,4.22
Terrace Marshall Jr.,WR,LSU,6-2,205,4.40,39.0,19,125,,
Asante Samuel Jr.,DB,Florida St.,5-10,180,4.45,35.0,12,124,6.95,4.13
Thomas Graham Jr.,CB,Oregon,5-10,192,4.49,34.5,13,121,7.08,4.21
Kary Vincent Jr.,CB,LSU,5-9,185,4.36,35.5,8,117,,
Hunter Kampmoyer,TE,Oregon,6-4,243,4.83,31.0,21,113,7.28,4.54
Xavier Kelly,DL,Arkansas,6-4,306,5.17,27.0,27,99,,
Alex Kessman,K,Pittsburgh,6-2,189,,,,,,
Devon Key,DB,Western Kentucky,5-11,208,4.56,38.0,20,123,7.13,4.15
Cameron Kinley,CB,Navy,6-0,197,4.52,33.0,10,116,7.06,4.25
Logan Klusman,LS,Kansas,6-0,235,5.16,31.5,,110,7.65,4.65
Brenden Knox,RB,Marshall,5-10,215,4.67,35.0,23,112,7.19,4.39
Ben Knutson,OL,Tulane,6-7,301,5.27,24.0,12,99,8.01,4.85
Malcolm Koonce,DE,Buffalo,6-2,249,,,,,,
Tommy Kraemer,OL,Notre Dame,6-5,309,,,,,,
Adam Krumholz,WR,Wisconsin,6-0,193,4.60,35.5,11,118,7.03,4.28
Bruno Labelle,TE,Cincinnati,6-4,247,4.73,36.0,19,123,7.36,4.43
Trey Lance,QB,North Dakota St.,6-3,224,,,,,,
Cole Van Lanen,OL,Wisconsin,6-4,305,5.11,30.0,22,107,7.34,4.64
Nolan Laufenberg,OL,Air Force,6-4,312,5.34,29.5,,105,7.70,4.77
Trevor Lawrence,QB,Clemson,6-5,213,,,,,,
Alex Leatherwood,OL,Alabama,6-5,312,4.96,34.5,,118,,
Richard LeCounte,DB,Georgia,5-10,196,4.79,32.5,,128,7.44,4.49
Riley Lees,WR,Northwestern,5-11,192,4.47,35.0,7,119,6.78,4.16
Deommodore Lenoir,CB,Oregon,5-10,199,4.48,34.5,15,121,7.02,4.35
Walker Little,OT,Stanford,6-7,313,5.30,29.5,24,111,7.44,4.59
Jeremiah Littles,DL,South Alabama,6-0,278,5.15,26.0,17,98,7.90,4.87
Roy Lopez,DL,Arizona,6-1,304,5.19,31.0,36,105,7.39,4.51
Isaiahh Loudermilk,DE,Wisconsin,6-6,274,5.08,28.5,21,112,7.52,4.55
Blake Lynch,K,Kansas St.,5-4,144,,,,,,
Artayvious Lynn,TE,TCU,6-4,271,,,,,,
Branden Mack,WR,Temple,6-5,217,4.66,31.0,11,115,7.13,4.37
CJ Marable,RB,Coastal Carolina,5-6,195,4.59,36.0,17,116,7.25,4.39

Jonathan Marshall,DL,Arkansas,6-3,310,4.88,32.0,36,114,,
Ben Mason,TE,Michigan,6-2,246,4.73,37.5,29,117,6.96,4.42
Mac McCain,DB,North Carolina A&T,5-11,186,4.45,35.5,13,123,6.94,4.12
Khalil McClain,WR,Troy,6-2,214,4.70,32.0,15,114,7.72,4.50
Jaylon McClain-Sapp,DB,Marshall,5-9,183,4.49,41.0,14,125,7.21,4.46
Nick McCloud,CB,Notre Dame,6-0,193,4.45,34.0,12,,6.88,4.16
Sandon McCoy,RB,Army,5-10,215,4.78,32.0,18,114,7.47,4.56
Greg McCrae,RB,Central Florida,5-9,182,4.57,37.5,,124,6.89,4.34
Tre' McKitty,TE,Georgia,6-4,247,,,,,,
Romeo McKnight,DE,Charlotte,6-4,252,4.98,38.0,,118,7.06,4.20
Isaiah McKoy,WR,Kent St.,6-2,200,4.68,29.5,12,114,7.09,4.36
Racey McMath,WR,LSU,6-2,217,4.36,34.0,,124,7.38,4.38
Joshua McMillon,LB,Alabama,,,,,,,,
Zech McPhearson,DB,Texas Tech,5-10,191,4.48,40.5,14,130,6.88,4.00
Evan McPherson,K,Florida,5-11,185,,,,,,
Trae Meadows,DB,Western Kentucky,6-0,183,4.65,29.0,6,118,7.30,4.39
Quinn Meinerz,OL,Wisconsin–Whitewater,6-2,320,4.99,32.0,,111,7.54,4.58
Ifeatu Melifonwu,DB,Syracuse,6-2,205,4.48,41.5,16,134,7.01,4.34
Jordan Meredith,OL,Western Kentucky,6-2,302,5.11,32.0,25,109,7.41,4.62
Forrest Merrill,DL,Arkansas St.,6-0,322,5.27,26.5,36,101,8.24,4.81
Scott Meyer,LS,Vanderbilt,6-1,237,,,,102,7.54,4.65
Davis Mills,QB,Stanford,6-3,217,4.82,32.0,,110,6.95,4.40
Dedrick Mills,RB,Nebraska,5-9,217,4.65,32.5,13,117,7.06,4.35
Dax Milne,WR,BYU,,,4.54,31.0,14,114,,4.19
Andre Mintze,LB,Vanderbilt,6-2,253,4.59,,18,119,,
Elijah Mitchell,RB,Louisiana,5-10,201,4.38,37.5,17,128,6.94,4.19
Trevon Moehrig,S,TCU,,,4.50,33.0,,,,4.19
Elijah Molden,DB,Washington,5-9,192,4.62,36.5,13,125,,
Briley Moore,TE,Kansas St.,6-4,240,4.66,37.5,26,123,7.24,4.37
Jaylon Moore,OT,West. Michigan,6-4,311,5.25,30.0,27,106,7.77,4.67
David Moore,QB,Central Michigan,6-0,200,4.86,29.5,,112,7.62,4.75
Elijah Moore,WR,Mississippi,,,4.35,36.0,17,121,6.63,4.07
Rondale Moore,WR,Purdue,5-7,180,4.28,42.5,,,6.65,4.06
Quintin Morris,TE,Bowling Green,6-2,243,4.60,34.0,22,119,7.12,4.55
Jimmy Morrissey,OL,Pittsburgh,6-3,303,5.31,31.0,26,105,7.39,4.47
E.J. Muhammad,DB,Nevada,5-10,184,4.72,31.0,,116,7.35,4.40
Israel Mukuamu,DB,South Carolina,,,,36.0,34,,,
Josh Myers,C,Ohio St.,6-5,310,,,29,,,
Jonathan Nance,WR,Missouri,,,,,,,,
Hamsah Nasirildeen,DB,Florida St.,6-3,215,,32.0,17,,7.05,4.31
Lorenzo Neal,DT,Purdue,,318,5.59,,27,,,
Ryan Neuzil,OL,Appalachian St.,6-2,301,5.09,29.0,30,102,7.41,4.53
Royce Newman,OL,Mississippi,6-5,310,5.14,28.0,23,104,7.91,4.75
Jamie Newman,QB,Georgia,6-2,234,,,,,,
Dazz Newsome,WR,North Carolina,5-10,190,4.59,34.0,12,121,7.38,4.38
Greg Newsome,DB,Northwestern,6-0,192,4.39,40.0,18,123,6.90,4.26
Nick Niemann,LB,Iowa,6-3,234,4.45,33.5,,121,6.67,4.14
Daviyon Nixon,DT,Iowa,6-3,313,4.90,28.5,,106,7.68,4.70
Tre Nixon,WR,Central Florida,6-0,187,4.44,35.5,18,125,6.81,4.27
Tre Norwood,DB,Oklahoma,5-11,192,4.58,33.5,12,123,7.65,4.45

Antonio Nunn,WR,Buffalo,5-11,204,4.50,33.5,15,120,7.12,4.32
Dayo Odeyingbo,DL,Vanderbilt,6-5,276,,,,,,
Nick Oelrich,DB,Florida,6-0,203,4.68,33.5,13,117,7.28,4.40
Amen Ogbongbemiga,LB,Oklahoma St.,6-0,231,4.66,32.0,24,112,7.32,4.28
Adetokunbo Ogundeji,DL,Notre Dame,6-4,260,4.75,32.0,22,120,7.17,4.64
Azeez Ojulari,OLB,Georgia,6-2,249,4.63,30.0,26,127,7.27,4.34
Levi Onwuzurike,DL,Washington,6-2,290,4.89,30.0,29,109,,
Joseph Ossai,LB,Texas,6-3,256,4.63,41.5,19,131,,
Jayson Oweh,DE,Penn St.,6-5,257,4.36,39.5,21,134,6.83,4.21
Jeremiah Owusu-Koramoah,LB,Notre Dame,6-1,221,,36.5,,124,6.80,4.15
JR Pace,DB,Northwestern,6-1,205,4.72,35.5,12,120,6.94,4.24
AJ Parker,DB,Kansas St.,5-11,182,4.53,33.5,10,117,7.02,4.37
Micah Parsons,LB,Penn St.,6-3,246,4.39,34.0,19,126,6.89,4.40
Jarrett Patterson,OL,Notre Dame,5-6,195,4.52,,,,,
Riley Patterson,K,Memphis,5-10,181,,,,,,
Jaret Patterson,RB,Buffalo,5-6,195,4.59,30.0,19,117,7.03,4.35
Kwity Paye,DL,Michigan,6-2,261,4.52,35.3,36,118,,
Josh Pederson,TE,La-Monroe,6-4,234,4.81,28.5,19,110,7.31,4.43
Ronnie Perkins,DE,Oklahoma,6-2,253,4.71,32.0,25,115,,4.69
Jordyn Peters,DB,Auburn,6-0,202,4.70,39.5,7,124,7.14,4.47
Jaelan Phillips,DL,Miami (FL),6-5,260,4.56,36.0,21,125,,
Whop Philyor,WR,Indiana,5-9,184,4.57,31.0,14,120,7.20,4.34
Nick Pickett,S,Oregon,6-0,201,4.65,35.5,18,119,7.40,4.43
Jason Pinnock,DB,Pittsburgh,6-0,204,4.49,39.5,15,128,6.90,4.10
Kyle Pitts,TE,Florida,6-5,245,4.44,33.5,22,129,7.12,4.30
Kyle Poland,LS,West Virginia,6-1,237,4.97,32.5,12,111,7.47,4.50
Elijah Ponder,DT,Cincinnati,6-1,268,5.06,30.0,27,101,7.45,4.53
Cornell Powell,WR,Clemson,6-0,204,4.53,36.5,16,128,7.03,4.21
Blake Proehl,WR,East Carolina,6-1,186,4.47,36.0,12,126,7.00,4.06
Dillon Radunz,OT,North Dakota St.,6-5,301,5.16,32.0,24,112,7.27,4.57
Trey Ragas,RB,Louisiana,5-10,214,4.60,33.5,23,117,7.19,4.50
John Raine,TE,Northwestern,6-1,231,5.05,31.0,15,107,7.32,4.54
Peyton Ramsey,QB,Northwestern,6-1,215,4.77,28.0,,108,7.28,4.41
Hamilcar Rashed,OLB,Oregon St.,6-2,251,4.58,35.5,25,128,7.51,4.44
Jon Rhattigan,LB,Army,6-0,236,4.77,32.0,22,111,7.41,4.30
Monty Rice,LB,Georgia,6-0,233,4.58,32.0,,121,7.34,4.33
Curtis Robinson,LB,Stanford,6-3,236,4.60,37.5,22,117,7.00,4.26
Aaron Robinson,DB,Central Florida,5-11,186,4.39,37.0,15,123,6.89,4.29
Quincy Roche,DL,Miami (FL),,,,32.5,23,119,,
Robert Rochell,DB,Central Arkansas,5-11,193,4.41,43.0,9,133,6.84,4.08
Amari Rodgers,WR,Clemson,5-9,212,4.52,33.0,19,121,7.07,4.31
