Player,Pos,School,Ht,Wt,40yd,Vertical,Bench,Broad Jump,3Cone,Shuttle
Preston Brown,ILB,Louisville,6-1,251,4.86,33.0,23,116,6.98,4.26
Martavis Bryant,WR,Clemson,6-4,211,4.42,39.0,16,124,7.18,4.15
Deone Bucannon,S,Washington State,6-1,211,4.49,36.5,19,125,6.96,4.26
Max Bullough,ILB,Michigan State,6-3,249,4.78,31.0,30,112,7.22,4.30
Isaiah Burse,WR,Fresno State,5-10,188,4.58,31.0,16,115,6.74,3.94
Trey Burton,WR,Florida,6-2,224,4.62,30.0,,112,7.14,4.32
Michael Campanaro,WR,Wake Forest,5-9,192,4.46,39.0,20,122,6.77,4.01
Ka'Deem Carey,RB,Arizona,5-9,207,4.69,32.5,19,115,7.08,4.38
Derek Carr,QB,Fresno State,6-2,214,4.69,34.5,,110,,4.20
Ryan Carrethers,DT,Arkansas State,6-1,337,5.47,26.0,32,88,7.89,4.60
Travis Carrie,CB,Ohio,6-0,206,4.49,,17,,,
Steven Clark,P,Auburn,6-5,231,5.18,,,,,

Will Clarke,DE,West Virginia,6-6,271,4.77,32.0,22,112,7.26,4.57
Ha Ha Clinton-Dix,S,Alabama,6-1,208,4.58,33.0,11,119,7.16,4.16
Jadeveon Clowney,DE,South Carolina,6-5,266,4.53,37.5,21,124,7.27,4.43
Ross Cockrell,CB,Duke,6-0,191,4.56,36.5,10,122,7.28,4.32
Brandon Coleman,WR,Rutgers,6-6,225,4.56,32.5,21,,7.33,4.51
Deandre Coleman,DT,California,6-5,314,5.12,,24,,,
Kain Colter,WR,Northwestern,5-10,198,4.71,,,,,
Aaron Colvin,CB,Oklahoma,5-11,177,4.51,,,,,
Brandin Cooks,WR,Oregon State,5-10,189,4.33,36.0,16,120,6.76,3.81
Damian Copeland,WR,Louisville,5-11,184,4.50,40.0,12,120,6.53,3.90
J.C. Copeland,FB,LSU,5-11,271,4.95,28.5,23,111,7.68,4.58
Tim Cornett,RB,UNLV,6-0,209,4.48,34.5,,125,7.01,4.26
Scott Crichton,DE,Oregon State,6-3,273,4.84,31.5,24,108,7.19,4.29
Isaiah Crowell,RB,Arkansas,5-11,224,4.57,38.0,23,117,,
Chris Davis,CB,Auburn,5-10,202,4.54,,15,,,
Mike Davis,WR,Texas,6-0,197,4.52,,10,,,
A.D. Denham,TE,Kansas,6-4,235,4.69,32.5,,,,
Darqueze Dennard,CB,Michigan State,5-11,199,4.52,,15,,,
Pierre Desir,CB,Lindenwood,6-1,198,4.59,35.0,11,133,6.86,4.30
Ahmad Dixon,S,Baylor,6-0,212,4.64,32.0,14,111,7.55,4.50
Brandon Dixon,CB,Northwest Missouri State,5-11,203,4.41,32.5,17,117,7.15,4.27
Aaron Donald,DT,Pittsburgh,6-1,285,4.68,32.0,35,116,7.11,4.39
Jonathan Dowling,S,Western Kentucky,6-3,190,4.52,33.5,8,118,7.04,4.24
Dakota Dozier,OG,Furman,6-4,313,5.42,24.0,23,101,8.14,4.89
Joe Don Duncan,TE,Dixie State,6-3,268,4.79,,35,,,
Kony Ealy,DE,Missouri,6-4,273,4.92,31.0,22,114,6.83,4.45
Dominique Easley,DT,Florida,6-2,288,4.93,,26,,,
Eric Ebron,TE,North Carolina,6-4,250,4.60,32.0,24,120,,
Kasim Edebali,OLB,Boston Col.,6-2,253,4.79,34.5,19,115,7.20,4.35
Kadeem Edwards,OG,Tennessee State,6-4,313,5.25,27.0,26,99,7.95,4.82
Bruce Ellington,WR,South Carolina,5-9,197,4.45,39.5,15,120,6.69,3.95
Justin Ellis,DT,Louisiana Tech,6-1,334,5.27,28.0,25,92,7.81,4.75
I.K. Enemkpali,DE,Louisiana Tech,6-1,261,4.86,34.0,28,112,7.67,4.65
Quincy Enunwa,WR,Nebraska,6-2,225,4.41,,19,,,
Mike Evans,WR,Texas A&M,6-5,231,4.53,37.0,12,,7.08,4.26
Shaquelle Evans,WR,UCLA,6-1,213,4.51,34.5,13,122,7.07,4.21
Antone Exum,CB,Virginia Tech,6-0,213,4.59,35.0,17,117,7.05,4.13
David Fales,QB,San Jose State,6-2,212,4.99,28.0,,103,7.55,4.50
Matt Feiler,OT,Bloomsburg,6-6,330,5.37,26.5,36,103,8.13,4.86
Anthony Fera,K,Texas,6-1,211,4.85,,,,,
Ego Ferguson,DT,LSU,6-3,315,4.98,,24,,,
C.J. Fiedorowicz,TE,Iowa,6-5,265,4.76,31.5,25,116,7.10,4.26
Tim Flanders,RB,SMU,5-9,207,4.75,32.0,20,113,7.07,
Cameron Fleming,OT,Stanford,6-5,323,5.28,23.5,26,97,8.24,5.00
David Fluellen,RB,Toledo,5-11,224,4.72,36.5,,120,6.90,
Dee Ford,DE,Auburn,6-2,252,,,,,,
Khairi Fortt,OLB,California,6-2,248,4.70,36.0,30,120,,
Bennie Fowler,WR,Michigan State,6-1,217,4.52,36.0,,126,7.06,4.18
Austin Franklin,WR,New Mexico State,5-11,189,4.56,36.0,7,124,7.07,4.33
Devonta Freeman,RB,Florida State,5-8,206,4.58,31.5,,118,7.11,4.26

Kyle Fuller,CB,Virginia Tech,6-0,190,4.49,38.5,12,128,6.90,4.19
Zach Fulton,OG,Tennessee,6-5,316,5.16,24.5,25,98,7.87,5.16
Tyler Gaffney,RB,Stanford,5-11,220,4.49,36.5,,116,6.78,4.18
E.J. Gaines,CB,Missouri,5-10,190,4.44,,15,,,
Phillip Gaines,CB,Rice,6-0,193,4.38,36.5,11,122,6.62,4.04
Jeremy Gallon,WR,Michigan,5-7,185,4.49,,15,,,
Jimmy Garoppolo,QB,East. Illinois,6-2,226,4.97,30.5,,110,7.04,4.26
James Gayle,DE,Virginia Tech,6-4,259,4.70,37.0,26,122,7.19,4.27
Jeremiah George,ILB,Iowa State,5-11,234,4.91,33.0,28,116,,
Justin Gilbert,CB,Oklahoma State,6-0,202,4.37,35.5,20,126,6.92,
Crockett Gillmore,TE,Colorado State,6-6,260,4.89,33.5,,120,7.42,4.44
Demetri Goodson,CB,Baylor,5-11,194,4.52,37.0,11,123,6.80,4.34
Ryan Grant,WR,Tulane,6-0,199,4.64,35.5,8,119,6.68,4.11
Marion Grice,RB,Arizona State,6-0,208,4.67,,,,,
Xavier Grimble,TE,USC,6-4,257,4.76,26.5,,113,,
Ryan Groy,OG,Wisconsin,6-5,316,5.19,26.5,26,108,7.49,4.47
Ra'Shede Hageman,DT,Minnesota,6-6,310,4.92,35.5,32,114,7.87,4.50
Andre Hal,CB,Vanderbilt,5-10,188,4.50,35.5,15,119,7.14,4.27
Jon Halapio,OG,Florida,6-3,323,5.34,21.5,,100,8.26,4.83
Victor Hampton,CB,South Carolina,5-9,197,4.69,33.5,20,118,7.01,4.20
Jonotthan Harrison,C,Florida,6-3,304,5.15,27.0,27,113,7.97,4.86
Taylor Hart,DE,Oregon,6-6,281,4.92,,21,,,
Matt Hazel,WR,Coastal Carolina,6-1,198,4.50,36.5,15,118,7.08,4.20
Marcus Heit,LS,Kansas State,6-3,258,4.91,29.0,,115,,
Seantrel Henderson,OT,Miami (FL),6-7,331,5.04,24.0,,95,8.15,4.77
Robert Herron,WR,Wyoming,5-9,193,4.48,35.5,18,125,6.84,4.27
Ryan Hewitt,FB,Stanford,6-4,246,4.87,33.0,,109,7.04,4.35
Jeremy Hill,RB,LSU,6-1,233,4.56,29.0,20,113,,
Anthony Hitchens,OLB,Iowa,6-0,240,4.74,31.5,23,116,7.15,4.45
Zach Hocker,K,Arkansas,6-0,189,4.90,,,,,
Cody Hoffman,WR,BYU,6-4,223,4.65,27.5,13,108,6.89,4.20
Tom Hornsey,P,Memphis,6-3,221,5.05,,,,,
Adrian Hubbard,OLB,Alabama,6-6,257,4.69,38.5,,117,,
Josh Huff,WR,Oregon,5-11,206,4.51,35.5,14,116,,
Marqueston Huff,S,Wyoming,5-11,196,4.49,35.5,15,118,7.26,4.19
Allen Hurns,WR,Miami (FL),6-1,198,4.55,31.0,14,120,7.23,4.50
James Hurst,OT,North Carolina,6-5,296,5.59,,,,,
Carlos Hyde,RB,Ohio State,6-0,230,4.62,34.5,19,114,,
Kerry Hyder,DT,Texas Tech,6-2,290,5.10,29.5,20,108,7.23,4.33
Louis Nix III,DT,Notre Dame,6-2,331,5.32,25.5,,97,8.29,4.94
Gabe Ikard,C,Oklahoma,6-4,304,5.13,26.0,22,103,7.30,4.37
Andrew Jackson,ILB,Western Kentucky,6-1,254,4.90,,,,,
Bennett Jackson,CB,Notre Dame,6-0,195,4.51,38.0,13,128,6.75,4.00
Gabe Jackson,OG,Mississippi State,6-3,336,5.34,29.0,30,108,8.25,4.78
Nic Jacobs,TE,McNeese State,6-5,269,4.89,,15,,,
Ja'Wuan James,OT,Tennessee,6-6,311,5.26,29.0,22,103,7.42,4.56
Kendall James,CB,Maine,5-10,180,4.44,39.0,9,,6.81,4.19
Jeff Janis,WR,Saginaw Valley State,6-3,219,4.42,37.5,20,123,6.64,3.98
Stanley Jean-Baptiste,CB,Nebraska,6-3,218,4.61,41.5,13,128,,4.33
Jackson Jeffcoat,DE,Texas,6-3,247,4.63,36.0,18,123,6.97,4.18

Marcel Jensen,TE,Fresno State,6-6,259,4.85,35.0,24,115,7.38,4.60
Timmy Jernigan,DT,Florida State,6-2,299,5.06,29.5,27,102,,4.83
Anthony Johnson,DT,LSU,6-2,308,5.24,24.5,20,102,7.93,4.83
Dontae Johnson,CB,North Carolina State,6-2,200,4.41,38.5,12,124,6.82,4.24
Storm Johnson,RB,Central Florida,6-0,209,4.60,35.5,16,118,,
Wesley Johnson,C,Vanderbilt,6-5,297,5.11,29.0,26,111,7.40,4.64
Christian Jones,OLB,Florida State,6-3,240,4.68,33.5,,115,,
DaQuan Jones,DT,Penn State,6-4,322,5.35,27.5,25,101,7.73,4.78
Howard Jones,OLB,Shepherd,6-2,235,4.60,40.5,21,124,7.16,4.41
T.J. Jones,WR,Notre Dame,6-0,188,4.46,33.0,,119,6.82,4.27
Reggie Jordan,FB,Missouri Western State,6-3,240,4.77,30.0,24,116,7.22,4.30
Henry Josey,RB,Missouri,5-8,194,4.43,34.5,20,118,7.07,4.13
Lamarcus Joyner,CB,Florida State,5-8,184,4.55,37.5,14,124,7.26,4.40
"Odell Beckham, Jr.",WR,LSU,5-11,198,4.38,38.5,7,122,6.69,3.94
"James Wilder, Jr.",RB,Florida State,6-3,232,4.65,35.0,18,121,6.92,4.24
Devon Kennard,OLB,USC,6-3,249,4.70,30.0,23,113,7.25,4.32
Zach Kerr,DT,Tennessee,6-1,326,5.06,28.5,28,99,7.93,4.71
Christian Kirksey,OLB,Iowa,6-2,233,4.72,32.0,16,122,,
Cyrus Kouandjio,OT,Alabama,6-7,322,5.59,27.5,21,96,7.71,4.84
Kenny Ladler,S,Vanderbilt,6-0,207,4.70,36.5,24,127,,
Jarvis Landry,WR,LSU,5-11,205,4.65,28.5,12,110,,
Tyler Larsen,C,Utah State,6-4,313,5.17,23.5,36,102,8.22,4.70
Cody Latimer,WR,Indiana,6-2,215,4.52,,23,,,
Demarcus Lawrence,DE,Boise State,6-3,251,4.80,34.5,20,113,7.46,4.31
Nevin Lawson,CB,Utah State,5-9,190,4.48,33.0,16,120,7.12,4.40
Marqise Lee,WR,USC,6-0,192,4.52,38.0,,127,,4.01
Charles Leno,OG,Boise State,6-4,303,5.25,29.0,21,108,7.57,4.40
A.C. Leonard,TE,Tennessee State,6-2,252,4.50,34.0,20,128,,
Richie Leone,P,Houston,6-3,211,5.10,,,,,
Taylor Lewan,OT,Michigan,6-7,309,4.87,30.5,29,117,7.39,4.49
Isaiah Lewis,S,Michigan State,5-10,211,4.60,36.5,15,122,7.05,4.47
Brandon Linder,OG,Miami (FL),6-6,311,5.35,26.5,30,100,,
Corey Linsley,C,Ohio State,6-3,296,5.24,27.0,36,,,
Boseko Lokombo,OLB,Oregon,6-2,225,4.66,,,122,7.15,4.30
Spencer Long,OG,Nebraska,6-5,320,5.16,,,,,
Craig Loston,S,LSU,6-1,217,4.65,32.5,12,119,7.15,4.35
Cornelius Lucas,OT,Kansas State,6-8,316,5.29,,,,,
Marcus Lucas,WR,Missouri,6-4,218,4.60,36.0,20,124,7.07,4.25
Colt Lyerla,TE,Oregon,6-4,242,4.61,39.0,15,128,,
Aaron Lynch,DE,South Florida,6-5,249,4.76,,18,,,
Arthur Lynch,TE,Georgia,6-5,258,4.82,29.5,28,116,7.38,4.35
Jordan Lynch,QB,Northern Illinois,6-0,217,4.76,29.5,,109,6.55,4.20
Khalil Mack,OLB,Buffalo,6-3,251,4.65,40.0,23,128,7.08,4.18
Cody Mandell,P,Alabama,6-2,216,4.89,27.0,,109,,
Eathyn Manumaleuna,DT,BYU,6-2,296,5.16,28.0,29,101,7.78,4.61
Johnny Manziel,QB,Texas A&M,6-0,207,4.68,31.5,,113,6.75,4.03
Cassius Marsh,DE,UCLA,6-4,252,4.89,32.0,14,108,7.08,4.25
Kareem Martin,DE,North Carolina,6-6,272,4.72,35.5,22,129,7.20,4.33
Marcus Martin,C,USC,6-3,320,5.38,,23,,,
Zack Martin,OG,Notre Dame,6-4,308,5.22,28.0,29,106,7.65,4.59

Tre Mason,RB,Auburn,5-8,207,4.50,38.5,,126,,4.15
Jeff Mathews,QB,Cornell,6-4,223,5.26,25.5,,105,7.14,4.36
Jake Matthews,OT,Texas A&M,6-5,308,5.07,30.5,24,105,7.34,4.47
Jordan Matthews,WR,Vanderbilt,6-3,212,4.46,35.5,21,120,6.95,4.18
Josh Mauro,DE,Stanford,6-6,271,5.21,32.0,21,116,7.43,4.51
A.J. McCarron,QB,Alabama,6-3,220,4.94,28.0,,99,7.18,4.34
Daniel McCullers,DT,Tennessee,6-7,352,5.18,20.5,27,97,,
Dexter McDougle,CB,Maryland,5-10,196,4.47,,,,,
Keith McGill,CB,Utah,6-3,211,4.51,39.0,,129,7.29,4.18
Jerick McKinnon,RB,Georgia Southern,5-9,209,4.41,40.5,32,132,6.83,4.12
Zach Mettenberger,QB,LSU,6-5,224,,,,,,
Jack Mewhort,OT,Ohio State,6-6,309,5.37,26.0,28,101,7.79,4.64
Trey Millard,FB,Oklahoma,6-2,247,4.64,,,,,
Tevin Mims,DE,South Florida,6-4,260,4.95,27.5,17,109,,
Terrance Mitchell,CB,Oregon,5-11,192,4.63,34.0,,117,6.57,4.00
Donte Moncrief,WR,Mississippi,6-2,221,4.40,39.5,13,132,7.02,4.30
Zach Moore,DE,Concordia (MN),6-5,269,4.84,33.5,23,123,7.41,4.46
James Morris,ILB,Iowa,6-1,241,4.80,34.5,18,117,6.94,4.36
Stephen Morris,QB,Miami (FL),6-2,213,4.63,30.0,,111,7.36,4.49
Morgan Moses,OT,Virginia,6-6,314,5.35,21.5,,106,7.93,4.95
C.J. Mosley,ILB,Alabama,6-2,234,4.65,35.0,,118,7.30,4.40
Adam Muema,RB,San Diego State,5-10,202,4.56,,,,,
Jake Murphy,TE,Utah,6-4,249,4.79,33.0,24,114,7.18,4.27
Trent Murphy,DE,Stanford,6-5,250,4.86,35.5,19,118,6.78,4.20
Aaron Murray,QB,Georgia,6-0,207,4.84,,,,,
Jordan Najvar,TE,Baylor,6-6,256,4.93,32.5,18,112,7.14,4.47
Jonathan Newsome,OLB,Ball State,6-3,247,4.73,34.0,21,117,7.31,4.63
Troy Niklas,TE,Notre Dame,6-6,270,4.84,32.0,27,114,7.57,4.55
Kevin Norwood,WR,Alabama,6-2,198,4.48,33.0,8,121,6.68,4.32
Kyle Van Noy,OLB,BYU,6-3,243,4.71,32.5,21,112,7.22,4.20
Pat O'Donnell,P,Miami (FL),6-4,220,4.64,30.5,23,120,,
Jeoffrey Pagan,DE,Alabama,6-3,310,4.92,,,,,
Tenny Palepoi,DT,Utah,6-1,298,5.10,30.5,31,111,7.67,4.53
Matt Paradis,C,Boise State,6-3,306,5.34,26.0,23,103,7.60,4.46
Matt Patchan,OT,Boston Col.,6-6,302,4.97,33.5,22,,,
Jacob Pedersen,TE,Wisconsin,6-3,238,4.82,28.5,,111,7.55,4.40
LaDarius Perkins,RB,Mississippi State,5-7,195,4.46,35.5,23,124,7.08,4.30
Kevin Pierre-Louis,OLB,Boston Col.,6-0,232,4.51,39.0,28,128,6.92,4.02
Ronald Powell,OLB,Florida,6-3,237,4.65,35.5,21,114,,
Jabari Price,CB,North Carolina,5-11,200,4.45,,16,,7.04,4.30
Calvin Pryor,S,Louisville,5-11,207,4.58,34.5,18,116,,
Loucheiz Purifoy,CB,Florida,5-11,190,4.61,35.5,6,120,,
Kelcy Quarles,DT,South Carolina,6-4,297,5.03,23.5,27,102,,
Kaleb Ramsey,DT,Boston Col.,6-3,293,,,36,,,
Keith Reaser,CB,Florida Atlantic,5-11,189,4.43,,22,,,
Silas Redd,RB,USC,5-10,212,4.70,37.0,18,122,,
Tevin Reese,WR,Baylor,5-10,163,4.46,41.0,,132,6.63,4.18
Caraun Reid,DT,Princeton,6-2,302,4.91,26.5,20,106,7.59,4.58
Trevor Reilly,OLB,Utah,6-5,245,4.67,,26,,,
Bryn Renner,QB,North Carolina,6-3,228,4.87,25.5,,108,7.22,4.30

Ed Reynolds,S,Stanford,6-1,207,4.57,32.5,15,117,,
Rashaad Reynolds,CB,Oregon State,5-10,189,4.51,37.5,20,123,6.72,4.00
Antonio Richardson,OT,Tennessee,6-6,336,5.30,24.5,36,,,
Cyril Richardson,OG,Baylor,6-5,329,5.36,25.5,25,91,7.70,4.83
Paul Richardson,WR,Colorado,6-0,175,4.40,38.0,,124,7.09,
Weston Richburg,C,Colorado State,6-3,298,5.10,25.5,25,106,7.93,4.63
Marcus Roberson,CB,Florida,6-0,191,4.61,37.5,8,120,6.84,4.08
Allen Robinson,WR,Penn State,6-3,220,4.60,39.0,,127,7.00,4.00
Greg Robinson,OT,Auburn,6-5,332,4.92,28.5,32,113,7.80,4.86
Bradley Roby,CB,Ohio State,5-11,194,4.39,38.5,17,124,,4.04
Richard Rodgers,TE,California,6-4,257,4.87,31.5,16,116,7.23,4.47
Michael Sam,DE,Missouri,6-2,261,4.91,25.5,17,114,7.80,4.70
Bishop Sankey,RB,Washington,5-9,209,4.49,35.5,26,126,6.75,4.00
Cairo Santos,K,Tulane,5-8,164,4.76,,,,,
Jalen Saunders,WR,Oklahoma,5-9,165,4.44,34.0,,122,,
Tom Savage,QB,Pittsburgh,6-4,228,4.97,27.0,,105,7.33,4.36
Michael Schofield,OT,Michigan,6-6,301,5.01,24.0,,93,7.62,4.57
Lache Seastrunk,RB,Baylor,5-9,201,4.51,41.5,15,134,,
Austin Seferian-Jenkins,TE,Washington,6-5,262,4.75,,20,,,
Connor Shaw,QB,South Carolina,6-0,206,4.66,34.0,,116,7.07,4.33
Ryan Shazier,OLB,Ohio State,6-1,237,4.58,42.0,25,130,6.91,4.21
Prince Shembo,OLB,Notre Dame,6-1,253,4.71,38.5,26,122,7.29,4.31
Charles Sims,RB,West Virginia,6-0,214,4.48,37.5,17,126,7.16,4.30
Shayne Skov,ILB,Stanford,6-2,245,5.09,,,,,
Yawin Smallwood,ILB,Connecticut,6-2,246,,36.5,18,108,,
Chris Smith,OLB,Arkansas,6-1,266,4.66,37.0,28,121,7.55,4.46
Jerome Smith,RB,Syracuse,5-11,220,4.84,36.0,14,118,7.53,4.60
Marcus Smith,DE,Louisville,6-3,251,4.66,35.0,23,121,7.48,4.47
Telvin Smith,OLB,Florida State,6-3,218,4.52,31.5,,119,,
Willie Snead,WR,Ball State,5-11,195,4.62,33.5,11,113,7.19,4.39
Daniel Sorensen,S,BYU,6-1,205,4.67,32.0,13,114,6.47,3.95
Dezmen Southward,S,Wisconsin,6-0,211,4.38,,,,,
Tyler Starr,OLB,South Dakota,6-4,250,4.95,32.0,24,116,6.64,4.15
Anthony Steen,OG,Alabama,6-3,314,5.33,,,,,
Shamar Stephen,DT,Connecticut,6-5,309,5.25,30.5,25,103,,
Josh Stewart,WR,Oklahoma State,5-10,178,4.69,35.0,11,117,7.10,4.33
Ed Stinson,DE,Alabama,6-3,287,4.98,,,,,
James Stone,C,Tennessee,6-4,306,5.17,27.5,22,105,8.16,4.63
Bryan Stork,C,Florida State,6-4,315,5.44,,,,,
Devin Street,WR,Pittsburgh,6-3,198,4.55,37.0,,124,6.89,4.01
Xavier Su'a-Filo,OG,UCLA,6-4,307,5.04,25.0,25,102,7.60,4.44
Vinnie Sunseri,S,Alabama,5-11,210,,,18,,,
Will Sutton,DT,Arizona State,6-0,303,5.36,28.5,24,99,7.93,4.82
Travis Swanson,C,Arkansas,6-5,312,5.28,26.0,20,95,7.73,4.65
Lorenzo Taliaferro,RB,Coastal Carolina,6-0,229,4.58,33.0,18,118,6.88,4.22
Brandon Thomas,OG,Clemson,6-3,317,5.09,29.0,35,98,8.13,4.83
De'Anthony Thomas,RB,Oregon,5-9,174,4.39,32.0,8,124,,
Jemea Thomas,CB,Georgia Tech,5-9,192,4.52,37.0,19,125,,
Logan Thomas,QB,Virginia Tech,6-6,248,4.61,35.5,,118,7.05,4.18
Robert Thomas,DT,Arkansas,6-1,327,5.26,,32,,,

Khyri Thornton,DT,Southern Miss,6-3,304,5.03,29.0,28,112,7.83,4.76
D.J. Tialavea,TE,Utah State,6-3,267,4.95,,,,,
Jordan Tripp,OLB,Montana,6-3,234,4.67,37.5,22,120,6.89,3.96
Stephon Tuitt,DT,Notre Dame,6-5,304,4.92,,31,,,
Billy Turner,OT,North Dakota State,6-5,315,5.16,28.0,25,108,7.92,4.71
Trai Turner,OG,LSU,6-3,310,4.93,27.5,25,,,
George Uko,DT,USC,6-3,284,4.99,29.5,18,110,,
Uani' Unga,ILB,BYU,6-1,231,4.82,,,,,
Brent Urban,DE,Virginia,6-7,295,4.98,,,,,
John Urschel,OG,Penn State,6-3,313,5.31,29.0,30,102,7.55,4.47
Dustin Vaughan,QB,West Texas A&M,6-5,235,4.95,29.0,,108,7.25,4.43
Brock Vereen,S,Minnesota,6-0,199,4.47,34.0,25,117,6.90,4.07
Jason Verrett,CB,TCU,5-9,189,4.38,39.0,,128,6.69,4.00
Jimmie Ward,S,Northern Illinois,5-11,193,4.59,,9,,,
Todd Washington,CB,SE Louisiana,5-11,196,4.57,,13,,,
L'Damian Washington,WR,Missouri,6-4,195,4.46,32.0,8,115,7.19,4.35
Jaylen Watkins,CB,Florida,5-11,194,4.41,,22,,,
Sammy Watkins,WR,Clemson,6-1,211,4.43,34.0,16,126,6.95,4.34
Chris Watt,OG,Notre Dame,6-3,310,5.50,,29,,,
Larry Webster,TE,Bloomsburg,6-6,252,4.58,36.5,17,123,7.29,4.44
Keith Wenning,QB,Ball State,6-3,218,5.00,28.0,,100,7.07,4.25
Terrance West,RB,Towson,5-9,225,4.56,33.5,16,120,,
Ethan Westbrooks,DE,West Texas A&M,6-3,267,4.90,29.0,19,110,7.30,4.67
Lavelle Westbrooks,CB,Georgia Southern,5-11,186,4.63,36.0,15,121,6.98,4.27
Chris Whaley,DT,Texas,6-3,269,5.02,,,,,
James White,RB,Wisconsin,5-9,204,4.57,32.0,23,114,7.05,4.20
Andre Williams,RB,Boston Col.,5-11,230,4.56,38.0,,129,7.27,4.06
Damien Williams,RB,Oklahoma,5-11,222,4.45,35.5,16,121,7.37,4.25
Avery Williamson,ILB,Kentucky,6-1,246,4.66,30.5,25,120,7.11,4.07
Albert Wilson,WR,Georgia State,5-9,202,4.43,37.5,10,123,7.00,4.21
Kerry Wynn,DE,Richmond,6-5,266,4.97,34.0,31,113,,
David Yankey,OG,Stanford,6-6,315,5.48,28.5,22,103,7.81,4.86
Jordan Zumwalt,OLB,UCLA,6-4,235,4.76,33.0,,116,6.99,4.25
